date,Mkt-RF,SMB,HML,RMW,CMA,RF,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,CRSP_SPvw,CRSP_SPvwx,delta_Index
197806,-0.0169,0.015600000000000001,0.005699999999999999,-0.013999999999999999,-0.0007000000000000001,0.0054,95.53,4.91,11.23,1.0279015812931191,0.0673,0.0876,0.096,0.0865,0.01652346475056976,0.0054,0.010852713178294726,-0.0062,0.0023,0.0010274141007501822,-0.016578,-0.018953,-0.017585355820649906
197807,0.051100000000000007,0.0012,-0.0115,0.0155,-0.0078000000000000005,0.005600000000000001,100.68,4.94667,11.3433,0.9762603360896238,0.0701,0.0888,0.096,0.0858,0.014671414058264049,0.005600000000000001,0.0076687116564417845,0.0143,0.0101,0.0008499296468378294,0.056974,0.055121,0.05390976656547686
197808,0.0375,0.0495,-0.0051,0.0143,0.0046,0.005600000000000001,103.29,4.98333,11.4567,0.9600602176045253,0.0708,0.08689999999999999,0.09480000000000001,0.0843,0.012002707759076702,0.005600000000000001,0.004566210045662045,0.0218,0.0257,0.0010022376926429601,0.033641,0.025563,0.02592371871275323
197809,-0.0143,-0.0032,0.0189,-0.0067,0.0178,0.0062,102.54,5.02,11.57,0.9722575131089601,0.0785,0.08689999999999999,0.0942,0.086,0.01270390608818043,0.0062,0.007575757575757569,-0.0106,-0.0048,0.0009479772051239454,-0.005163,-0.007483,-0.007261109497531226
197810,-0.1191,-0.1002,0.0138,0.0012,0.009399999999999999,0.0068000000000000005,93.15,5.03667,11.8233,1.0622752224115084,0.0799,0.0889,0.0959,0.0889,0.014350552361927242,0.0068000000000000005,0.009022556390977376,-0.02,-0.0205,0.0021000234124052704,-0.08957,-0.092269,-0.09157401989467528
197811,0.0271,0.0281,-0.0215,0.0113,-0.011699999999999999,0.006999999999999999,94.7,5.05333,12.0767,1.0535274019748946,0.0864,0.09029999999999999,0.0983,0.0877,0.014089272170543942,0.006999999999999999,0.0044709388971686526,0.0189,0.0134,0.003180888974107425,0.026771,0.0174,0.016639828234031206
197812,0.0088,0.0113,-0.0213,0.020099999999999996,-0.0132,0.0078000000000000005,96.11,5.07,12.33,1.045701295636079,0.0908,0.0916,0.09939999999999999,0.0898,0.014850552202063072,0.0078000000000000005,0.004451038575667532,-0.013,-0.0133,0.0016656300128238522,0.016627,0.014264,0.01488912354804639
197901,0.042300000000000004,0.0378,0.0219,-0.024700000000000003,0.0152,0.0077,99.93,5.11333,12.6533,1.00307428326303,0.0935,0.0925,0.1013,0.0886,0.014387532480625067,0.0077,0.008862629246676468,0.0191,0.0184,0.0010011132141421596,0.042697,0.040161,0.039746124232650226
197902,-0.0356,0.0054,0.011699999999999999,-0.011200000000000002,0.009399999999999999,0.0073,96.28,5.15667,12.9767,1.040775450656512,0.0932,0.0926,0.1008,0.0908,0.012227710150527827,0.0073,0.01171303074670571,-0.0135,-0.0128,0.0008140808582872118,-0.028649,-0.036958,-0.036525567897528366
197903,0.056799999999999996,0.032400000000000005,-0.0070999999999999995,0.0053,0.0032,0.008100000000000001,101.59,5.2,13.3,1.0330789394326012,0.09480000000000001,0.09369999999999999,0.1026,0.0902,0.011670307720664932,0.008100000000000001,0.01013024602026058,0.0129,0.0106,0.0008007331610925061,0.057361,0.054825,0.055151641046946365
197904,-0.0006,0.023700000000000002,0.011200000000000002,0.0108,0.0017000000000000001,0.008,101.76,5.24667,13.5267,1.0418762428354194,0.0946,0.09380000000000001,0.1033,0.0922,0.011570313837190866,0.008,0.011461318051575908,-0.0112,-0.0052,0.0006468351880640967,0.004183,0.002218,0.001673393050497074
197905,-0.022099999999999998,0.0018,0.0131,-0.0154,-0.0027,0.008199999999999999,99.08,5.29333,13.7533,1.0831418043851009,0.09609999999999999,0.095,0.1047,0.0903,0.014183159197573339,0.008199999999999999,0.012747875354107707,0.0261,0.0228,0.0009242270433131233,-0.016818,-0.026303,-0.026336477987421447
197906,0.0385,0.01,0.0144,-0.0166,-0.0052,0.008100000000000001,102.91,5.34,13.98,1.0578636072115728,0.0906,0.0929,0.1038,0.0877,0.012068377114714124,0.008100000000000001,0.01118881118881121,0.0311,0.0269,0.0005714809772855685,0.040324,0.037792,0.038655631812676505
197907,0.008199999999999999,0.0127,0.018600000000000002,-0.0029,0.0070999999999999995,0.0077,103.81,5.39667,14.1967,1.052314453817254,0.0924,0.092,0.10289999999999999,0.0895,0.00967824756996026,0.0077,0.011065006915629283,-0.0085,-0.0031,0.000707684786199483,0.012051,0.009737,0.00874550578175115
197908,0.0553,0.0192,-0.0158,0.016200000000000003,-0.0148,0.0077,109.32,5.45333,14.4133,1.00345864831067,0.09519999999999999,0.09230000000000001,0.1035,0.0907,0.011569079261450132,0.0077,0.009575923392612928,-0.0035,0.0006,0.0005064798460674665,0.061865,0.053222,0.05307773817551298
197909,-0.008199999999999999,-0.0032,-0.009000000000000001,0.0101,0.0032,0.0083,109.32,5.51,14.63,1.0137949873659768,0.1026,0.0944,0.1054,0.0927,0.009403923682181719,0.0083,0.01084010840108407,-0.0122,-0.0179,0.0012330662797023723,0.001416,-0.000872,0.0
197910,-0.081,-0.035,-0.0184,0.0101,0.0007000000000000001,0.0087,101.82,5.55667,14.7067,1.0919455682236117,0.11699999999999999,0.1013,0.114,0.1034,0.01020954484330784,0.0087,0.008042895442359255,-0.0841,-0.089,0.0025892993527645825,-0.06556,-0.068517,-0.06860592755214046
197911,0.0521,0.0253,-0.0329,0.0006,-0.0212,0.009899999999999999,106.16,5.60333,14.7833,1.083115461786344,0.11789999999999999,0.1076,0.1199,0.1009,0.010778693766195937,0.009899999999999999,0.009308510638297962,0.0311,0.0222,0.0015583805673476338,0.052777,0.04357,0.042624238852877694
197912,0.0179,0.0432,-0.021,-0.006999999999999999,-0.0092,0.0095,107.94,5.65,14.86,1.0619500679590814,0.1204,0.1074,0.1206,0.1012,0.010514464695928087,0.0095,0.010540184453227797,0.0057,-0.0108,0.0004696421740190779,0.01834,0.015892,0.016767143933684947
198001,0.055099999999999996,0.0183,0.0175,-0.017,0.016399999999999998,0.008,114.16,5.7,15.0033,1.0169549580407604,0.12,0.1109,0.1242,0.1114,0.01129747072713863,0.008,0.014341590612777066,-0.0741,-0.0645,0.0019064054902535228,0.061308,0.058935,0.057624606262738576
198002,-0.012199999999999999,-0.015700000000000002,0.0060999999999999995,0.0004,0.0268,0.0089,113.66,5.75,15.1467,1.0319299302546516,0.1286,0.12380000000000001,0.13570000000000002,0.1186,0.010827185212285057,0.0089,0.01413881748071999,-0.0467,-0.0665,0.001897618121490916,0.002611,-0.005574,-0.004379817799579522
198003,-0.129,-0.0693,-0.0101,0.0146,-0.011899999999999999,0.0121,102.09,5.8,15.29,1.0937321030862233,0.152,0.12960000000000002,0.1445,0.1239,0.011877445094657688,0.0121,0.015209125475285079,-0.0315,-0.0062,0.004621894175955025,-0.097518,-0.100096,-0.10179482667605133
198004,0.0397,0.0105,0.0106,-0.021,0.0029,0.0126,106.29,5.84667,15.1733,1.051819939784104,0.132,0.1204,0.1419,0.1076,0.015346846793911439,0.0126,0.011235955056179803,0.1523,0.1376,0.002745549270390353,0.042394,0.039877,0.0411401704378489
198005,0.0526,0.021099999999999997,0.0038,0.0034000000000000002,-0.0031,0.008100000000000001,111.24,5.89333,15.0567,1.0100487747546572,0.0858,0.1099,0.1317,0.1037,0.015051860179060525,0.008100000000000001,0.00987654320987641,0.0419,0.056,0.0015097166273553737,0.05556,0.046651,0.046570702794242136
198006,0.030600000000000002,0.0141,-0.0076,-0.0015,-0.0126,0.0060999999999999995,114.24,5.94,14.94,0.9901834270439672,0.0707,0.1058,0.12710000000000002,0.1006,0.015304387482604825,0.0060999999999999995,0.011002444987775029,0.0359,0.0341,0.0013710848425304825,0.029722,0.026895,0.026968716289104577
198007,0.0649,0.0382,-0.0641,0.0406,-0.024300000000000002,0.0053,121.67,5.98333,14.84,0.918829919172048,0.0806,0.1107,0.1265,0.1074,0.020154037974535063,0.0053,0.0,-0.0476,-0.0429,0.001362830978984467,0.0682,0.06563,0.06503851540616257
198008,0.018000000000000002,0.0425,-0.026000000000000002,0.0206,-0.0086,0.0064,122.38,6.02667,14.74,0.921519638855231,0.0913,0.1164,0.1315,0.114,0.019949843508362625,0.0064,0.007255139056831839,-0.0432,-0.0445,0.001708158415822877,0.013454,0.00603,0.005835456562833796
198009,0.0219,0.0067,-0.045899999999999996,0.0191,-0.0276,0.0075,125.46,6.07,14.64,0.9216876514875271,0.1027,0.1202,0.13699999999999998,0.1185,0.023796039467163892,0.0075,0.008403361344537785,-0.0262,-0.0237,0.002657405722254182,0.027935,0.025155,0.025167511031214174
198010,0.0106,0.0233,-0.0276,0.0165,-0.0115,0.0095,127.47,6.1,14.7,0.9295936137762442,0.1162,0.1231,0.1423,0.1231,0.02276918608632646,0.0095,0.00952380952380949,-0.0263,-0.0159,0.002190643465297316,0.017809,0.014742,0.016021042563366894
198011,0.0959,-0.0331,-0.0833,0.045,-0.056600000000000004,0.0096,140.52,6.13,14.76,0.8651619787786659,0.1373,0.1297,0.1464,0.123,0.02194927476882289,0.0096,0.008254716981132004,0.01,0.0017,0.002419071754673073,0.10991,0.103015,0.1023770298893858
198012,-0.0452,-0.0029,0.0279,-0.0129,0.0124,0.0131,135.76,6.16,14.82,0.8915030238902892,0.1549,0.1321,0.1514,0.1199,0.02681637540970693,0.0131,0.009356725146198785,0.0352,0.0248,0.0029515288363084363,-0.030634,-0.033006,-0.03387418161115874
198101,-0.0504,0.0329,0.0672,-0.0351,0.0433,0.0104,129.55,6.2,14.74,0.9072386964645771,0.1502,0.1281,0.1503,0.1211,0.028695433398612344,0.0104,0.008111239860950192,-0.0115,-0.013,0.0015974347758942668,-0.04337,-0.045036,-0.0457424867413081
198102,0.005699999999999999,-0.005,0.0102,0.0021,0.0222,0.010700000000000001,131.27,6.24,14.66,0.8818157565310184,0.1479,0.1335,0.1537,0.1283,0.030009372936888216,0.010700000000000001,0.010344827586207028,-0.0435,-0.0269,0.0015309090259574443,0.021267,0.013492,0.01327672713238126
198103,0.0356,0.0302,0.0064,-0.022400000000000003,-0.0054,0.0121,136.0,6.28,14.58,0.9249205574426967,0.1336,0.1333,0.1534,0.1248,0.027939297983269145,0.0121,0.0068259385665527805,0.0384,0.0311,0.002075944392525937,0.038285,0.035426,0.03603260455549617
198104,-0.021099999999999997,0.045899999999999996,0.022799999999999997,0.0083,0.0124,0.0108,132.81,6.31667,14.7233,0.9305938361312954,0.1369,0.1388,0.15560000000000002,0.1332,0.027352011949466033,0.0108,0.006779661016949046,-0.0518,-0.0769,0.0008320025887164561,-0.020211,-0.021967,-0.02345588235294116
198105,0.0011,0.0245,-0.0042,0.003,-0.015300000000000001,0.0115,132.59,6.35333,14.8667,0.9362238467355685,0.163,0.1432,0.1595,0.1265,0.028844617856094996,0.0115,0.007856341189674598,0.0622,0.0595,0.0009216880220973166,0.006539,-0.001124,-0.0016565017694450956
198106,-0.0236,-0.0096,0.0513,-0.0137,0.026600000000000002,0.013500000000000002,131.21,6.39,15.01,0.9504749815739907,0.14730000000000001,0.1375,0.158,0.1304,0.027893436451176683,0.013500000000000002,0.008908685968819663,-0.0179,0.0023,0.0009955427968781083,-0.008255,-0.01118,-0.010408024737913801
198107,-0.0154,-0.020499999999999997,-0.005,0.0126,-0.0254,0.0124,130.92,6.43333,15.0967,0.9749669235777139,0.1495,0.1438,0.1617,0.137,0.025590219394748807,0.0124,0.011037527593819041,-0.0353,-0.0372,0.001102989117198115,0.000714,-0.000946,-0.0022101973934914865
198108,-0.0704,-0.0181,0.047599999999999996,-0.0032,0.0141,0.0128,122.79,6.47667,15.1833,1.0533540562923298,0.1551,0.1489,0.1634,0.1445,0.02699174146134217,0.0128,0.007641921397379958,-0.0386,-0.0345,0.0018249380774940434,-0.05554,-0.063659,-0.06209899175068734
198109,-0.0717,-0.0245,0.051699999999999996,0.0008,0.0263,0.0124,116.18,6.52,15.27,1.092378644203393,0.147,0.1549,0.16920000000000002,0.1482,0.021483370084548807,0.0124,0.009750812567713929,-0.0145,-0.0199,0.0027611735209557885,-0.050466,-0.0535,-0.05383174525612833
198110,0.0492,0.023700000000000002,-0.0421,0.0315,-0.0301,0.0121,121.89,6.55667,15.3,1.0890856841240983,0.1354,0.154,0.1711,0.1384,0.014897108316009692,0.0121,0.0021459227467810482,0.0829,0.0521,0.00207825162750359,0.052115,0.048694,0.04914787398863818
198111,0.0336,-0.0151,0.0183,0.0008,0.0095,0.010700000000000001,126.35,6.59333,15.33,1.04445544331706,0.10859999999999999,0.1422,0.16390000000000002,0.122,0.015672826091686468,0.010700000000000001,0.0032119914346895317,0.141,0.1267,0.0015040033080940642,0.043827,0.035918,0.036590368364919135
198112,-0.0365,0.012,0.008100000000000001,0.0022,0.025,0.0087,122.55,6.63,15.36,1.0611428571428572,0.1085,0.1423,0.1655,0.1334,0.011909646410673156,0.0087,0.0032017075773744796,-0.0713,-0.058,0.000905797546140938,-0.027059,-0.029745,-0.03007518796992481
198201,-0.032400000000000005,-0.011399999999999999,0.0319,-0.0149,0.0192,0.008,120.4,6.66,15.1767,1.0658936976236941,0.12279999999999999,0.1518,0.171,0.1415,0.010700486678779549,0.008,0.0031914893617019935,0.0046,-0.0129,0.0025219329309988754,-0.015367,-0.016874,-0.01754385964912275
198202,-0.058600000000000006,0.0034999999999999996,0.0605,-0.0348,0.045599999999999995,0.0092,113.11,6.69,14.9933,1.12628731546962,0.1348,0.1527,0.1718,0.1402,0.01050609829114662,0.0092,0.0031813361611876534,0.0182,0.0312,0.0019182314667197345,-0.050441,-0.059588,-0.06054817275747515
198203,-0.0187,-0.0005,0.0381,-0.0138,0.024900000000000002,0.0098,111.96,6.72,14.81,1.1857505742795678,0.1268,0.1458,0.16820000000000002,0.1387,0.005548432739553107,0.0098,-0.0010570824524311906,0.0231,0.0306,0.0017952261174560232,-0.006805,-0.010463,-0.010167093979312258
198204,0.0327,0.0109,-0.027000000000000003,0.015700000000000002,-0.0001,0.0113,116.44,6.75,14.5967,1.1499834975717855,0.127,0.1446,0.1678,0.1348,0.0029236857616820274,0.0113,0.004232804232804366,0.0373,0.0338,0.0012468205217251594,0.04155,0.040063,0.040014290818149334
198205,-0.039900000000000005,0.0064,0.0175,0.0087,-0.003,0.0106,111.88,6.78,14.3833,1.1904238963320888,0.1209,0.1426,0.1664,0.1358,-0.0009581843727994164,0.0106,0.009483667017913477,0.0034,0.0245,0.000854815583077439,-0.029505,-0.039834,-0.039161800068704955
198206,-0.030899999999999997,-0.0052,0.015300000000000001,0.0001,0.027200000000000002,0.0096,109.61,6.81,14.17,1.2015814171172392,0.1247,0.1481,0.16920000000000002,0.1412,0.0012130304221071924,0.0096,0.012526096033403045,-0.0223,-0.0468,0.001490292574498379,-0.015779,-0.018934,-0.020289595995709675
198207,-0.0319,0.0095,0.0009,0.0104,0.0155,0.0105,107.09,6.82333,13.9667,1.2065298046005442,0.11349999999999999,0.1461,0.168,0.1352,-0.011551891499121357,0.0105,0.005154639175257714,0.0501,0.054,0.0009585831109484026,-0.020199,-0.022058,-0.022990603047167157
198208,0.1114,-0.0435,0.0095,-0.0189,0.0009,0.0076,119.51,6.83667,13.7633,1.0824244710476973,0.0868,0.1371,0.1632,0.1254,-0.002857630432782406,0.0076,0.002051282051282133,0.0781,0.0837,0.006415933083300354,0.127402,0.116647,0.11597721542627704
198209,0.0129,0.026099999999999998,0.0028000000000000004,0.021400000000000002,-0.0004,0.0051,120.42,6.85,13.56,1.0885355648535564,0.07919999999999999,0.1294,0.1563,0.1183,0.0005507086728996386,0.0051,0.0020470829068577334,0.0618,0.0623,0.0021312943337496964,0.010496,0.007717,0.00761442557108194
198210,0.113,0.0192,-0.0366,0.0029,-0.0034000000000000002,0.0059,133.71,6.85667,13.2533,0.9837454120114548,0.0771,0.12119999999999999,0.14730000000000001,0.1112,0.0065578321168589145,0.0059,0.003064351378958108,0.0634,0.0759,0.006125907932488135,0.113863,0.111235,0.11036372695565522
198211,0.0467,0.0443,-0.0187,-0.0097,0.0027,0.0063,138.54,6.86333,12.9467,0.9387268108690633,0.08070000000000001,0.1168,0.14300000000000002,0.1125,0.0009581551500266815,0.0063,-0.0020366598778004397,-0.0002,0.0201,0.005491649538205298,0.045754,0.037554,0.036122952658738994
198212,0.0055000000000000005,-0.0004,-0.0002,-0.0001,0.0102,0.0067,140.64,6.87,12.64,0.9322147266229671,0.0794,0.1183,0.1414,0.1095,0.0029900534928850647,0.0067,-0.004081632653061273,0.0312,0.0108,0.0024902382986414116,0.016835,0.014676,0.015158077089649113
198301,0.036000000000000004,0.0335,-0.0075,-0.0155,-0.0058,0.0069,145.3,6.88333,12.5667,0.9069443153295529,0.0786,0.11789999999999999,0.1394,0.1113,0.0021947601089524755,0.0069,0.002049180327868827,-0.0309,-0.0094,0.00328085735874905,0.035293,0.033317,0.03313424345847582
198302,0.0259,0.0292,0.006999999999999999,-0.0052,0.0105,0.0062,148.06,6.89667,12.4933,0.8768492387337996,0.08109999999999999,0.1201,0.13949999999999999,0.106,0.0003558812980516551,0.0062,0.0010224948875257045,0.0492,0.0428,0.001911641742990084,0.025733,0.018539,0.01899518238127995
198303,0.0282,0.0137,0.0202,-0.0017000000000000001,0.0274,0.0063,152.96,6.91,12.42,0.7800677858109962,0.08349999999999999,0.1173,0.1361,0.1083,0.005993542397315096,0.0063,0.0,-0.0094,0.0072,0.0015718209510334202,0.03547,0.032459,0.033094691341348126
198304,0.0667,0.0048,0.0049,-0.0011,0.014199999999999999,0.0070999999999999995,164.42,6.92,12.4767,0.7188876202903278,0.0821,0.1151,0.1329,0.1051,0.006626844296627494,0.0070999999999999995,0.007150153217568844,0.035,0.0548,0.0014237504806373855,0.075719,0.074655,0.07492154811715457
198305,0.0052,0.063,-0.013999999999999999,-0.0184,-0.0151,0.0069,162.39,6.93,12.5333,0.7345955765929432,0.0819,0.11460000000000001,0.1309,0.1112,0.010428912553499925,0.0069,0.006085192697768749,-0.0386,-0.0324,0.0010846140337725338,-0.005687,-0.0121,-0.012346429874711129
198306,0.030699999999999998,0.0118,-0.039,0.026000000000000002,-0.0087,0.0067,168.11,6.94,12.59,0.7213820419653671,0.08789999999999999,0.1174,0.13369999999999999,0.1119,0.01582655100863444,0.0067,0.003024193548387011,0.0039,-0.0046,0.0013991485619085978,0.03697,0.033719,0.03522384383274857
198307,-0.0407,0.0101,0.0562,-0.0014000000000000002,0.0281,0.0074,162.56,6.96,12.8267,0.7350611230633245,0.0908,0.1215,0.13390000000000002,0.1198,0.025380208639854022,0.0074,0.004020100502512669,-0.0486,-0.0455,0.002292824586681619,-0.031238,-0.032321,-0.03301409791208143
198308,-0.005,-0.0432,0.0554,0.0051,0.019,0.0076,164.4,6.98,13.0633,0.7248223917905539,0.0934,0.1251,0.1364,0.121,0.019474630710517766,0.0076,0.0030030030030030463,0.002,0.0051,0.00136904533629939,0.015864,0.009484,0.011318897637795367
198309,0.0091,0.003,0.0101,0.0124,0.005,0.0076,166.07,7.0,13.3,0.7148475829798966,0.09,0.12369999999999999,0.1355,0.1157,0.023178392906854188,0.0076,0.004990019960079861,0.0505,0.0392,0.0010572930552615913,0.014105,0.010838,0.010158150851581338
198310,-0.0344,-0.0377,0.049699999999999994,-0.0077,0.0296,0.0076,163.55,7.03,13.5433,0.7194743715311785,0.0864,0.1225,0.1346,0.1188,0.024744376049793217,0.0076,0.002979145978152964,-0.0132,-0.0025,0.0011153554700984044,-0.013108,-0.014695,-0.015174324080207025
198311,0.0216,0.0187,-0.0072,-0.0067,0.0066,0.006999999999999999,166.4,7.06,13.7867,0.6908198931051237,0.0876,0.1241,0.1361,0.1176,0.026636827120478036,0.006999999999999999,0.001980198019801982,0.0183,0.0142,0.0008363031121382397,0.023846,0.017363,0.017425863650259776
198312,-0.0178,-0.0045000000000000005,0.0173,0.016399999999999998,0.0127,0.0073,164.93,7.09,14.03,0.7003591177779189,0.09,0.1257,0.1375,0.1197,0.027056896971736046,0.0073,0.0009881422924900019,-0.0059,-0.0033,0.000528114394434786,-0.005749,-0.008699,-0.008834134615384626
198401,-0.0192,-0.0004,0.0758,-0.0089,0.0292,0.0076,163.41,7.12,14.44,0.7221976437431386,0.08900000000000001,0.122,0.1365,0.118,0.03073600533460257,0.0076,0.005923000987166915,0.0244,0.027,0.0007946061413828746,-0.003898,-0.005657,-0.009216031043473016
198402,-0.0482,-0.0159,0.0333,0.009000000000000001,0.0158,0.0070999999999999995,157.06,7.15,14.85,0.7634480309709604,0.0909,0.1208,0.1359,0.1217,0.026701748266204195,0.0070999999999999995,0.004906771344455274,-0.0178,-0.0172,0.0020194764655988057,-0.034034,-0.039505,-0.03885931093568318
198403,0.0063,-0.0029,0.0046,-0.0096,0.011699999999999999,0.0073,159.18,7.18,15.26,0.7624754268643391,0.09519999999999999,0.1257,0.1399,0.1253,0.024104936336098354,0.0073,0.001953124999999778,-0.0156,-0.0235,0.0013545875422403503,0.017295,0.013714,0.013498026232013238
198404,-0.0051,-0.0095,0.012,0.0334,0.0076,0.008100000000000001,160.05,7.22333,15.5733,0.758658979286782,0.0969,0.1281,0.1431,0.1284,0.022681954522753685,0.008100000000000001,0.004873294346978474,-0.0105,-0.0073,0.0010355281559590913,0.006781,0.005229,0.005465510742555635
198405,-0.059699999999999996,0.0013,0.0031,0.0236,-0.0046,0.0078000000000000005,150.55,7.26667,15.8867,0.8039100330361588,0.0983,0.1328,0.1474,0.1381,0.02151412838840902,0.0078000000000000005,0.0029097963142581396,-0.0516,-0.0483,0.0009330502581398526,-0.053131,-0.059544,-0.05935645110902843
198406,0.0182,0.0011,-0.026600000000000002,0.0317,-0.015600000000000001,0.0075,153.18,7.31,16.2,0.7843518191451784,0.0987,0.1355,0.1505,0.1374,0.001304065107004475,0.0075,0.0029013539651836506,0.015,0.0199,0.0016757626844657043,0.022937,0.018709,0.017469279309199504
198407,-0.0274,-0.0222,0.0036,0.0355,-0.0215,0.008199999999999999,150.66,7.33333,16.32,0.796391937450685,0.1012,0.1344,0.1515,0.1293,-0.0018621419010334589,0.008199999999999999,0.0038572806171648377,0.0693,0.0586,0.0008656575812999651,-0.013765,-0.015641,-0.016451233842538215
198408,0.10279999999999999,-0.0026,-0.0182,-0.0068000000000000005,-0.0092,0.0083,166.68,7.35667,16.44,0.7254283800780803,0.1047,0.12869999999999998,0.1463,0.127,-0.0031008334912030005,0.0083,0.003842459173871271,0.0266,0.0307,0.003126832775650037,0.112438,0.105753,0.10633213859020318
198409,-0.008,-0.0003,0.0528,0.0137,0.0241,0.0086,166.1,7.38,16.56,0.7360509152986219,0.10369999999999999,0.1266,0.1435,0.1235,-0.009492546866404175,0.0086,0.004784688995215225,0.0342,0.0314,0.0009432266533043899,-6.4e-05,-0.003292,-0.003479721622270282
198410,-0.0084,-0.0144,0.0045000000000000005,0.0118,-0.0109,0.01,166.09,7.43,16.5867,0.7356424655038182,0.0974,0.1263,0.1394,0.1173,-0.01352848039530042,0.01,0.0028571428571428914,0.0561,0.0572,0.0012918483265148576,0.003331,0.000216,-6.020469596623723e-05
198411,-0.0176,-0.0102,0.0406,0.0072,0.0206,0.0073,163.58,7.48,16.6133,0.7470519958955035,0.0861,0.1229,0.1348,0.1169,-0.021877206503989853,0.0073,0.0,0.0118,0.0212,0.001020289487323581,-0.009841,-0.01495,-0.015112288518273176
198412,0.0184,-0.006500000000000001,-0.0026,0.0131,-0.013600000000000001,0.0064,167.24,7.53,16.64,0.7330983764867074,0.0806,0.1213,0.134,0.117,-0.02719678659419894,0.0064,0.0,0.0091,0.0128,0.001190105415635095,0.025556,0.021843,0.02237437339528059
198501,0.0799,0.0351,-0.0535,-0.0089,-0.0341,0.006500000000000001,179.63,7.57333,16.5567,0.6902554458061658,0.0776,0.1208,0.1326,0.1127,-0.02990500517905499,0.006500000000000001,0.0018993352326686086,0.0364,0.0325,0.0016358206503329523,0.076868,0.074737,0.0740851470939965
198502,0.012199999999999999,0.0104,-0.001,0.0129,0.0106,0.0058,181.19,7.61667,16.4733,0.6917391609099618,0.0827,0.1213,0.1323,0.1209,-0.0245189174545039,0.0058,0.004739336492890933,-0.0493,-0.0373,0.0007452963352440764,0.014166,0.008886,0.008684518176251155
198503,-0.0084,-0.0139,0.0407,0.0123,0.0288,0.0062,180.66,7.66,16.39,0.7236457790618734,0.0852,0.12560000000000002,0.1369,0.1181,-0.02481576932860107,0.0062,0.0037735849056603765,0.0307,0.0179,0.0008022855302188757,-0.000636,-0.00398,-0.002925106242066322
198504,-0.0096,-0.001,0.037200000000000004,0.0155,0.0070999999999999995,0.0072,179.83,7.68667,16.13,0.7286615900672465,0.0795,0.1223,0.1351,0.1162,-0.022411793008319962,0.0072,0.0046992481203007586,0.0242,0.0296,0.00045988018255247045,-0.003704,-0.005413,-0.004594265471050463
198505,0.0509,-0.0231,-0.0096,0.013300000000000001,-0.0149,0.0066,189.55,7.71333,15.87,0.6968929839365673,0.0748,0.11720000000000001,0.1315,0.1062,-0.0254809305510096,0.0066,0.0037418147801682178,0.0896,0.082,0.0008338603087621375,0.06274,0.056847,0.0540510482122003
198506,0.0127,0.0034999999999999996,0.0038,0.0176,-0.0077,0.0055000000000000005,191.85,7.74,15.61,0.6864301439204469,0.0695,0.1094,0.124,0.1055,-0.026607513896564162,0.0055000000000000005,0.002795899347623365,0.0142,0.0083,0.000741520264745298,0.016065,0.012925,0.012134001582695841
198507,-0.0074,0.0287,-0.016200000000000003,-0.0042,-0.0038,0.0062,190.92,7.77333,15.4833,0.6803220898734647,0.0708,0.1097,0.1243,0.1091,-0.024638662966040597,0.0062,0.0018587360594795044,-0.018,-0.0121,0.00071862985257242,-0.003321,-0.005235,-0.004847537138389368
198508,-0.0102,-0.0029,0.0232,-0.001,0.0183,0.0055000000000000005,188.63,7.80667,15.3567,0.6871762580490401,0.07139999999999999,0.1105,0.125,0.1068,-0.024227473173315993,0.0055000000000000005,0.0018552875695732052,0.0259,0.026,0.000629695328055788,-0.006473,-0.011871,-0.011994552692227045
198509,-0.0454,-0.018000000000000002,0.0129,0.011399999999999999,0.016399999999999998,0.006,182.08,7.84,15.23,0.6899588297720208,0.071,0.1107,0.12480000000000001,0.1082,-0.03129435417614623,0.006,0.002777777777777768,-0.0021,0.0071,0.0008658430718871419,-0.033248,-0.036197,-0.03472406298043784
198510,0.04019999999999999,-0.015,0.0075,0.0089,-0.0106,0.006500000000000001,189.82,7.86,15.0233,0.6670256346821315,0.0716,0.11019999999999999,0.12359999999999999,0.1051,-0.027069342186450126,0.006500000000000001,0.003693444136657398,0.0338,0.0329,0.0009117639772502391,0.045079,0.042653,0.04250878734622132
198511,0.06480000000000001,0.0002,-0.0285,0.0033,-0.0232,0.0060999999999999995,202.17,7.88,14.8167,0.6227031580091432,0.0724,0.10550000000000001,0.1199,0.1011,-0.027715873026725353,0.0060999999999999995,0.002759889604415866,0.0401,0.037,0.0009430684135085147,0.071887,0.06663,0.06506163734063852
198512,0.0388,-0.0040999999999999995,-0.0154,0.009899999999999999,-0.018000000000000002,0.006500000000000001,211.28,7.9,14.61,0.59269268816231,0.071,0.1016,0.1158,0.0956,-0.019465081542443776,0.006500000000000001,0.0027522935779815683,0.0541,0.0469,0.0012300755362928404,0.048156,0.045156,0.04506108720383839
198601,0.006500000000000001,0.0101,0.0044,-0.02,-0.0203,0.005600000000000001,211.78,7.94,14.58,0.5835173998561417,0.0707,0.1005,0.1144,0.0958,-0.019171777375255692,0.005600000000000001,0.0027447392497712553,-0.0025,0.0045,0.0019201583950002386,0.004706,0.002962,0.002366527830367282
